,Capacity,D,F,I,R,S,T,Uncertainty
2,0,2.8530204681107375e-06,7.503133484988296e-07,5.902033887139761e-05,7.035371628354842e-06,204685.99998984532,0.0,3.0
3,0,1.342203069078022e-05,5.352468877756187e-06,0.00020528034345310343,3.665649321530876e-05,204685.99994544472,0.0,3.0
4,0,3.916463313467613e-05,2.1160840387437043e-05,0.0004924365120992072,0.0001177831825983534,204685.99982018507,0.0,3.0
5,0,8.836958427461462e-05,6.0479602042201683e-05,0.0009722259252229977,0.0002906223501941235,204685.99954688895,0.0,3.0
6,0,0.0001705777924290576,0.00014130409934469314,0.0017050042491626321,0.0006089374796940804,204685.9990339691,0.0,3.0
7,0,0.0010976873515350129,0.000469904035449418,0.018305521064939,0.0030606623005638295,204685.9954186192,0.0,3.0
8,0,0.003067787496947441,0.0017641278170510975,0.034386014507195695,0.009434130069776434,204685.98551833484,0.0,3.0
9,0,0.005608448969625304,0.0045164440937122945,0.051163119810716404,0.01976846693181363,204685.96871968036,0.0,3.0
10,0,0.0085476878170654,0.009027174432003975,0.06925113677792108,0.03431424717560232,204685.94434890887,0.0,3.0
11,0,0.011835220662559529,0.015531533579760995,0.08897154005951806,0.053432542238826125,204685.9116604883,0.0,3.0
12,0,0.015467200847157102,0.024249569644102718,0.11055284909147271,0.0775454771900658,204685.86984548916,0.0,3.0
13,0,0.019463084321810018,0.035407122914825506,0.13422309074456665,0.10713198356898268,204685.81801329274,0.0,3.0
14,0,0.02385323449606668,0.049246377481543493,0.16020439778560286,0.14272419995628483,204685.75518431314,0.0,3.0
15,0,0.028675027535600636,0.06603131210292237,0.18873726827695816,0.18491051032988373,204685.68027976385,0.0,3.0
16,0,0.0339709684582976,0.0860515333940747,0.2200784395046027,0.23433934996643155,204685.59211225552,0.0,3.0
17,0,0.039779040532949894,0.10962381026754732,0.25425264709542233,0.2917033589483394,204685.489404991,0.0,3.0
18,0,0.0461148500265217,0.13708112156653127,0.29130057828326317,0.3576831363871156,204685.37087859964,0.0,3.0
19,0,0.053006576657482964,0.1687693308148719,0.33150614626296826,0.43300898742480165,204685.23517331766,0.0,3.0
20,0,0.06049478354430584,0.20505675394293812,0.37514705539608534,0.5184792327849415,204685.08081387443,0.0,3.0
21,0,0.06862561364743071,0.24633972596081774,0.42248938456410556,0.6149577938021824,204684.90620633535,0.0,3.0
22,0,0.07566085091772838,0.29264470499702827,0.43846241293211835,0.7191025285262642,204684.71573794782,0.0,3.0
23,0,0.08100026724678938,0.34283171577121985,0.4575363630977533,0.8275157563169961,204684.51519982176,0.0,1.9
24,0,0.08567406984827278,0.3961866798519453,0.4787137116387878,0.9408147065454172,204684.30459064155,0.0,1.9
25,0,0.08998249091491467,0.45241630509753183,0.49795873577405575,1.0590129293961184,204684.08422703456,0.0,1.9
26,0,0.09408886069438617,0.5113227346169547,0.5185891408245872,1.1820430129168789,204683.85442378322,0.0,1.9
0,0,0.0,0.0,0.0,0.0,204686.0,0.0,3.0
1,0,8.603293885622941e-07,1.1286859835354335e-07,3.119810507254521e-05,1.900131892959614e-06,204685.9999973598,0.0,3.0
2,0,1.2053630250028115e-05,3.2229474216459415e-06,0.00024469721335429234,2.982693433348922e-05,204685.99995690046,0.0,3.0
3,0,4.680346912067798e-05,2.09143769069408e-05,0.0005988002992697415,0.00013221650752421322,204685.99980138897,0.0,3.0
4,0,9.738836613102385e-05,6.644171675125207e-05,0.0009535502891525108,0.00031987197846284753,204685.99950142778,0.0,3.0
5,0,0.0001575000034622249,0.0001475752443745917,0.0013292895532703692,0.0005956477674233258,204685.9990443813,0.0,3.0
6,0,0.000225237587156489,0.00026965604315641356,0.0017388277737953766,0.0009662609080812193,204685.99841527885,0.0,3.0
7,0,0.0003052659343393092,0.0004382788818901492,0.0023214429800660417,0.0014517428500235604,204685.99758126287,0.0,3.0
8,0,0.00041562363347053536,0.0006669488860781786,0.0031948090879015036,0.0021136814897810205,204685.9964455259,0.0,3.0
9,0,0.0005686740920751905,0.0009794104222681443,0.004364622891496814,0.0030225758769012487,204685.99488780322,0.0,3.0
10,0,0.0007726109567373861,0.0014057122336158833,0.005857135353494685,0.004253092816479219,204685.9927751304,0.0,3.0
11,0,0.0010347357203058646,0.001980764159774112,0.007708934946112614,0.005887648322736795,204685.9899587559,0.0,3.0
12,0,0.0013625380821663427,0.002744180763437742,0.00996206675856552,0.00801821166798761,204685.98627193514,0.0,3.0
13,0,0.0017342881661636948,0.003733873950927538,0.012073183981457994,0.010676377647971018,204685.98162966463,0.0,3.0
14,0,0.0021473598177906288,0.004973007896445318,0.01465629182245186,0.013902245961581235,204685.9759525215,0.0,1.9
15,0,0.0026270680006110487,0.0064967632274295995,0.01774573860923934,0.017813931939298398,204685.96904426013,0.0,1.9
16,0,0.003190676037603222,0.008353573826413791,0.021390497012869908,0.022539706865228503,204685.96068009455,0.0,1.9
17,0,0.003852286395375706,0.010601743636214573,0.025648636007106495,0.028220941487824835,204685.95060666706,0.0,1.9
18,0,0.004624821821610337,0.01330816544890042,0.030581448160204226,0.03501347259946921,204685.93854170223,0.0,1.9
19,0,0.005521017772791078,0.01654789220757904,0.03625677702980175,0.04308870369681771,204685.92417304235,0.0,1.9
20,0,0.0065541745793171605,0.02040427965010932,0.04274974541888737,0.05263535206084962,204685.90715617512,0.0,1.9
21,0,0.007738541531369742,0.02496948575064369,0.05014247427515044,0.06386117381038277,204685.8871113837,0.0,1.9
22,0,0.00907929231165453,0.030343455973218567,0.05823741744031382,0.0769714100638439,204685.86365339305,0.0,1.9
23,0,0.010553257242451682,0.03661922174091514,0.06685264482745605,0.09210246321030885,204685.8364958009,0.0,1.9
24,0,0.012149441199199897,0.043877625194941094,0.07606872300018179,0.10939070688159974,204685.80536614725,0.0,1.9
25,0,0.013867144572022299,0.052196449450977844,0.08591550105704777,0.12898664367818402,204685.769976786,0.0,1.9
26,0,0.015707449751425805,0.06165369423580014,0.09641607259731844,0.15104467841308994,204685.7300346664,0.0,1.9
0,0,0.75,0.0,3.0,0.0,615376.0,0.0,3.0
1,0,0.6818931286377119,0.4544608491135544,3.2202766673168925,0.7543413827062075,615374.4845957439,0.0,3.0
2,0,0.6635619853122041,0.8832398844880186,3.3953404401666654,1.5557252126829473,615372.9363076192,0.0,3.0
3,0,0.6689429145830258,1.308785467872283,3.5537250948445007,2.3970927671028943,615371.3388602908,0.0,3.0
4,0,0.6860542377608215,1.7419462451675218,3.7088648438646143,3.2762318427293584,615369.6828035357,0.0,3.0
5,0,0.7094163828962788,2.1882485234565916,3.867245494665643,4.193233688125295,615367.9617133724,0.0,3.0
6,0,0.7365541039029855,2.650795471303749,3.0321669436824807,5.149324297941836,615366.1704298854,0.0,3.0
7,0,0.6781881703748307,3.100033522102359,3.262164949638448,5.912487175464798,615364.6493232884,0.0,3.0
8,0,0.666987126540818,3.5287621204549215,3.4680602079838696,6.727693775967908,615363.0828228403,0.0,3.0
9,0,0.6790878228446688,3.9586571195046365,3.660034378257015,7.590673486760103,615361.4518492535,0.0,3.0
10,0,0.7029743699127609,4.4004670880760814,3.851879744298837,8.499928143781261,615359.7461227106,0.0,3.0
11,0,0.7334406155829746,4.859848789627371,4.050358743072829,9.456337548373343,615357.9580282038,0.0,3.0
12,0,0.7681800041439438,5.340173838362489,4.259037112610112,10.461981186557544,615356.0809715698,0.0,3.0
13,0,0.806221460728946,5.843819538640906,4.480044520603174,11.519604667700037,615354.1086123568,0.0,3.0
14,0,0.8472102907125993,6.372764263673859,4.714826602679259,12.632378162214629,615352.034504004,0.0,3.0
15,0,0.8910754442771589,6.928861363675682,4.964577365806918,13.803781543541179,615349.8519332275,0.0,3.0
16,0,0.9378855380961652,7.513968708826169,5.230404961610054,15.03757620366839,615347.5538095178,0.0,3.0
17,0,0.986872944333108,8.129810252283649,5.4954376453314095,16.335629331255117,615345.1356987187,0.0,3.0
18,0,1.0356729242903575,8.77710685264814,5.734661811541315,17.694731313207566,615342.6010208889,0.0,1.9
19,0,1.0841227875926176,9.455407929517566,5.989660120270968,19.113684761760098,615339.9518726624,0.0,1.9
20,10,0.5720977028595673,10.466993081107312,0.00046684397668973933,20.781258523460025,615339.3647887103,4.456680509101126,1.9
21,20,0.30169469486739425,11.103657626812147,0.00027181729690610684,22.004644236585754,615339.0561946929,3.2260147656389466,1.65
22,20,0.1591005346041685,11.509244135454612,0.00016947154710528567,22.883097830832643,615338.8934489674,2.2997604558949867,1.2929607708766087
23,20,0.08390011028813227,11.76897661570895,6.128429388594511e-05,23.499487586386135,615338.8076338251,1.5848163624575593,1.162577330192257
24,20,0.044243879497139524,11.9351503033028,3.2317678900979693e-05,23.922094366863483,615338.7623800489,1.080975487826412,1.0679968065236174
25,20,0.023331566237183635,12.042034163031083,1.7042380111908655e-05,24.209266662132027,615338.7385159271,0.731711347584514,1.0068466654504042
26,20,0.012303663903068737,12.111091102157596,8.987125637178941e-06,24.40310269878498,615338.7259314175,0.4924389993512626,0.9747691451273575
0,0,0.0,0.0,0.0,0.0,303272.0,0.0,3.0
1,0,0.002535623333440796,0.0005679167885359241,0.050182974552069715,0.006059543531873052,303271.99134308513,0.0,3.0
2,0,0.008540067950123825,0.003975143490670804,0.10202458437653292,0.024435472252824827,303271.9631685403,0.0,3.0
3,0,0.01659721610804318,0.011932012511938216,0.15684085474526596,0.05570222905429307,303271.9127662624,0.0,3.0
4,0,0.02605373546506253,0.02551562475829691,0.21546351997931287,0.10068720586903794,303271.83781409665,0.0,3.0
5,0,0.036628637338122993,0.04551815896670405,0.27850143430492436,0.1603884817496624,303271.736089277,0.0,3.0
6,0,0.04822423728023837,0.0726174148143176,0.34647251688244335,0.23593870952247784,303271.6053216308,0.0,3.0
7,0,0.060834838899759755,0.1074613932651481,0.4198693358570919,0.3285919643287676,303271.4431144904,0.0,3.0
8,0,0.07451086719718542,0.15071273856425169,0.4994171498445088,0.4397404866309888,303271.2468718714,0.0,3.0
9,0,0.08935118445352787,0.20308373907243585,0.5858188346747516,0.5709680170710661,303271.01368805487,0.0,3.0
10,0,0.10545830364951173,0.26535249131570254,0.6795807331926182,0.7239939120713004,303270.7404030164,0.0,3.0
11,0,0.1229329200822466,0.3383622037408824,0.7811882266730704,0.9006611076342915,303270.4236191311,0.0,3.0
12,0,0.14187115177200624,0.42301885225791064,0.8911326851162005,1.1029261538784452,303270.05971701903,0.0,3.0
13,0,0.16237530532491556,0.5202912210776279,1.0100419642291396,1.3328803147078505,303269.64482761186,0.0,3.0
14,0,0.18433854156596982,0.6311684233615988,1.134153286249424,1.592246196378103,303269.1755459277,0.0,3.0
15,0,0.20778501794778179,0.7565617671716562,1.2681915435804838,1.8828502595710574,303268.64841847145,0.0,1.9
16,0,0.2329535286193866,0.8975009395182548,1.4127819158305384,2.207169165294206,303268.0589973458,0.0,1.9
17,10,0.12294906796546894,1.1292525285147732,0.00021169283430344776,2.613563933471936,303267.9327589308,1.1294147611387548,1.9
18,10,0.06484743864989953,1.2843058230632605,0.00017507110161074286,2.9373850608354948,303267.86639858026,0.8998100772340497,1.65
19,10,0.03420866215420548,1.3926719111445953,0.0001589310906594999,3.196994174055123,303267.8313747281,0.7283155915065164,1.4774704754471064
20,10,0.018042848616322795,1.4683549587011904,4.9451154432138286e-05,3.395794231715823,303267.81291074614,0.5238724426144089,1.3626885304706218
21,10,0.009518154224086512,1.520018605142155,4.548890613207102e-05,3.539885995892943,303267.8031655197,0.3837874289597632,1.2753939663890717
22,10,0.005019595604831072,1.555021279940061,6.87278137473565e-06,3.6417794672600645,303267.7980305134,0.25971060481952496,1.219469274356486
23,10,0.002647337948583169,1.578046543081949,5.3381853019769305e-06,3.710767023382763,303267.7953218827,0.17608406316894876,1.189818266322587
24,10,0.0013963695141683545,1.5933343732188259,4.636561527713105e-06,3.757654424677194,303267.7938927183,0.12009955673895241,1.1876948594368475
25,10,0.00073636206316692,1.603458934751292,5.389655387804154e-07,3.78926936517935,303267.79313954577,0.0797823879157583,1.1862409182278169
26,10,0.00038831311513166114,1.610089156604013,2.8434247145662597e-07,3.8102540514347343,303267.7927423686,0.0529138421675778,1.1852143399933985
0,0,0.0,0.0,0.0,0.0,531435.0,0.0,3.0
1,0,1.6641663230310504e-05,2.6788274622765825e-06,0.00048472806544247135,3.772252002797139e-05,531434.9999470852,0.0,3.0
2,0,0.00013015008410952581,4.1998617393178946e-05,0.0022278714769287783,0.0003361137635451789,531434.9995078411,0.0,3.0
3,0,0.00042029903313821473,0.00020762283828974635,0.005318945410427444,0.0012259934671343892,531434.9981427378,0.0,3.0
4,0,0.0009206698087239891,0.0006247172192859258,0.009719999038819805,0.00301730913788014,531434.995299338,0.0,3.0
5,0,0.0016658720755731865,0.0014382431097816437,0.01570965041319111,0.006060666321151199,531434.9903488858,0.0,3.0
6,0,0.0027003692514730748,0.0028187169629763646,0.02357802327084413,0.010775805002745081,531434.9825420998,0.0,3.0
7,0,0.004078135179058643,0.004967730448122201,0.03372672296317905,0.01766170708193204,531434.9709895157,0.0,3.0
8,0,0.005865837053055668,0.008126283186011876,0.046508692755103755,0.027319080263035107,531434.9546222644,0.0,3.0
9,0,0.008099326915083539,0.01257223144543894,0.06151138754669476,0.040360428038371574,531434.9323138478,0.0,3.0
10,0,0.010744575724268677,0.01858085062516272,0.07840971342833805,0.05725677470602058,531434.903127708,0.0,3.0
11,0,0.013422664062786199,0.026327951513944504,0.09014064493317794,0.07761155842655404,531434.8673874624,0.0,3.0
12,0,0.016029637148511484,0.03574832266694243,0.10423560716572268,0.10109448860402717,531434.8256040511,0.0,1.9
13,0,0.01878347802283314,0.046877651029892005,0.12008026269031141,0.1282008461980203,531434.7770821368,0.0,1.9
14,0,0.02180746361025695,0.05984930927362204,0.13832029070061572,0.15943172973932235,531434.7210072717,0.0,1.9
15,0,0.025199245257232147,0.07486985109306042,0.1590910206624258,0.1953810879504863,531434.6563588107,0.0,1.9
16,0,0.029027263658714192,0.092197477777767,0.18260634121226846,0.2366866768284437,531434.5819992975,0.0,1.9
17,0,0.03244628628263202,0.11192872798525051,0.19113960625609375,0.2818867001834716,531434.4997507291,0.0,1.9
18,0,0.035128389945564456,0.13357522240169545,0.20151897880201902,0.32938735857274826,531434.4122767495,0.0,1.9
19,0,0.03756732434170852,0.1568428968767513,0.21332256315227446,0.37957853039257816,531434.3193974589,0.0,1.9
20,0,0.03999919328869771,0.1816606713611253,0.22639525991580087,0.4327824182466833,531434.2207680658,0.0,1.9
21,0,0.04254202092347629,0.2080658913743089,0.24072003741091577,0.4893023754540798,531434.1159450185,0.0,1.9
22,0,0.045249889624054115,0.23615031563819516,0.25605804946582683,0.5494231511911485,531434.0044472916,0.0,1.9
23,0,0.04812324033367954,0.2660209529281682,0.272214632998897,0.6133545369289043,531433.8858755401,0.0,1.9
24,0,0.051163069696024376,0.2977835406131713,0.28927017702762037,0.6813049267497023,531433.7598337157,0.0,1.9
25,10,0.027000001124329733,0.3462864464188896,2.801894877045883e-05,0.7625529590132254,531433.7321227691,0.2194858649790196,1.9
26,20,0.014238952901706103,0.3773070775834752,1.9042101818088647e-05,0.8235426789006374,531433.717556569,0.16328009240954297,1.65
0,0,0.0,0.0,0.0,0.0,506100.0,0.0,3.0
1,0,0.00020298152722142103,3.356715441394341e-05,0.0056983974356956835,0.0004618522646530884,506099.9993512643,0.0,3.0
2,0,0.0014020448114246005,0.00047563795581584775,0.022665110704098684,0.003666103874917682,506099.99461184273,0.0,3.0
3,0,0.0027841499426012827,0.0018651476409085313,0.022196841470132293,0.00907757592705651,506099.9858743792,0.0,3.0
4,0,0.0035123299247686365,0.003902613739310733,0.022503923162251672,0.01447739425074919,506099.9764132434,0.0,1.9
5,0,0.003948052426700718,0.006299812494801405,0.02324326593729447,0.02000856478731314,506099.96636817465,0.0,1.9
6,0,0.004260034873314899,0.008930306296006494,0.024255534072475955,0.02575363725758848,506099.95577428106,0.0,1.9
7,0,0.0045284821289625025,0.011743632435243234,0.02548650826621559,0.031770682086310016,506099.9446123679,0.0,1.9
8,0,0.004793812687552753,0.014726211881435816,0.02693837711285514,0.03811210229938345,506099.9328286607,0.0,1.9
9,0,0.005079096205093007,0.017884027981871272,0.028639046870597335,0.044834622775906476,506099.9203413592,0.0,1.9
10,0,0.005399026190667161,0.0212348734030268,0.030615670912074736,0.05200167153267921,506099.90704633336,0.0,1.9
11,0,0.005762608747051837,0.024804179274202885,0.03285848180723396,0.05968048594981826,506099.8928257057,0.0,1.9
12,0,0.006172893921142634,0.02862094871951746,0.03536828741461548,0.06793364861928551,506099.87756367575,0.0,1.9
13,10,0.0032576823961390803,0.03453722148187593,4.1817914836740324e-06,0.07795134374987737,506099.87421988667,0.02736111956638692,1.9
14,10,0.001718085781450258,0.038386175392223276,3.3497810769340796e-06,0.08566480437771315,506099.8724620757,0.02104233051139766,1.65
15,10,0.0009062237400726141,0.04098585234597404,3.093590786723447e-06,0.09163621157105628,506099.87153457524,0.01647071136790963,1.5
16,10,0.0004781298248519173,0.04283745685318207,3.1658850703401548e-06,0.09639072244555062,506099.8710448459,0.013402804795344826,1.4
17,10,0.0002524055083009349,0.044248898326803676,3.2142918763539522e-06,0.10035090442740785,506099.8707859122,0.011435977790342213,1.325
18,10,0.0001333936106676726,0.04540314928206442,3.380366593195252e-06,0.10380841530558328,506099.87064864655,0.010234045587811469,1.275
19,10,7.065886558086661e-05,0.04641497532438482,3.6239095585307647e-06,0.10697812551841211,506099.87057547644,0.009613243484917143,1.25
20,10,3.7604660652473985e-05,0.04735952210142504,3.925431443874009e-06,0.11002219515568597,506099.87053603417,0.009429368548174165,1.25
21,10,2.0205591254834762e-05,0.04828740880016132,4.276526719885606e-06,0.11306285168951573,506099.8705142977,0.009576742863211918,1.25
22,10,1.1065353609074491e-05,0.04923399262181079,4.663890241398068e-06,0.11619348711005299,506099.87050180964,0.00997837660742648,1.25
23,10,6.282578747485367e-06,0.0502244364606604,5.077669826562601e-06,0.11948511763089562,506099.8704941074,0.010571380636884885,1.25
24,10,3.7999570747360043e-06,0.0512769569352507,5.519382647254426e-06,0.1229917165740559,506099.87048883183,0.01131282014653844,1.25
25,10,2.1908701250196605e-06,0.052250987359535844,2.149377421738065e-06,0.12623960958371439,506099.87048605876,0.00912610297107969,1.25
26,10,1.3652082658259728e-06,0.05306253319328612,2.4111341757747286e-06,0.12894731924151637,506099.8704840657,0.007887310527670744,1.25
0,0,0.0,0.0,0.0,0.0,1055964.0,0.0,3.0
1,0,0.0025355608813357544,0.0005679086180256469,0.05018070159488436,0.006059405643914449,1055963.9913432754,0.0,3.0
2,0,0.008539178551272545,0.003974907008181348,0.10200641225448598,0.024433274012516083,1055963.963171709,0.0,3.0
3,0,0.01659317332142667,0.011930370527580187,0.1567803256238597,0.055691129756125425,1055963.9127827834,0.0,3.0
4,0,0.02604247028208355,0.025509343398961225,0.2153265573328228,0.10065294691545243,1055963.837866487,0.0,3.0
5,0,0.03660459343998007,0.04550091048666318,0.27824837832981725,0.16030785995864133,1055963.736215397,0.0,3.0
6,0,0.04818061619476287,0.07257890523216716,0.3460592179205959,0.23577835253135748,1055963.6055772956,0.0,3.0
7,0,0.05996294785422932,0.10720493654329079,1.4037028261450553,0.32638890841621077,1055963.446318519,0.0,3.0
8,0,0.16001258433957385,0.18092507709495892,1.4117520423210494,0.6656677600164899,1055962.9137940584,0.0,3.0
9,0,0.21661617151804624,0.30293949883199783,1.4757541604358078,1.014412599155434,1055962.3136724764,0.0,3.0
10,0,0.2539793830093506,0.454175252800163,1.5699549370684576,1.382644874670526,1055961.6544631368,0.0,3.0
11,0,0.28330708343480804,0.626358561660924,1.6827752773653688,1.7760874225128875,1055960.9380392428,0.0,3.0
12,0,0.309810282585247,0.81622425616365,1.8090373295566895,2.198539422005484,1055960.1631036275,0.0,3.0
13,0,0.33593238985233553,1.0228426584281853,1.946668798117208,2.652956376099486,1055959.3268103297,0.0,3.0
14,0,0.3626393533334891,1.2463442551804154,2.090698728060674,3.1414790319032027,1055958.4261810319,0.0,3.0
15,0,0.3904452560232584,1.4872580446939332,2.2452625125740635,3.666143965746631,1055957.4579205543,0.0,1.9
16,0,0.41939965793756484,1.746356619015611,2.402486752344985,4.228556398125888,1055956.4190260102,0.0,1.9
17,0,0.4495921642236647,2.024356090685416,2.5700761072254905,4.830289462046588,1055955.3066013444,0.0,1.9
18,10,0.23726472077463795,2.4536978470570157,0.0002688620221747896,5.5546965565754896,1055955.0630745636,1.965328921175406,1.9
19,20,0.12512815962898996,2.730134676737976,0.00019120702956041522,6.103480696412156,1055954.9350646643,1.4780024756158414,1.65
20,20,0.06598511785401484,2.9084533411387303,4.820317199904756e-05,6.501559202359764,1055954.8675733854,1.0284896603627531,1.4271985389018471
21,20,0.03479660205085936,3.0220351035225366,2.5419895164049394e-05,6.776776648086891,1055954.8319825549,0.7064968137082066,1.308020682696944
22,20,0.01834964631801466,3.094817526719496,1.34053675094276e-05,6.964954478892513,1055954.8132140827,0.4807666659626439,1.223558705858311
23,20,0.009676505721572425,3.1416936534110205,7.068720845012061e-06,7.092564718632034,1055954.8033167156,0.3248580926319808,1.1675522886848564
24,20,0.005102808027268792,3.172013527306576,3.727618886153493e-06,7.178565463490164,1055954.7980974321,0.21833429388238482,1.1387050469671551
25,20,0.0026909146695290407,3.191694265385979,1.965722458008091e-06,7.236249245916335,1055954.7953450964,0.14613602761348782,1.1362253183971092
